model,scenario,region,variable,unit,year,iso,v20250417_gdp,v3_1,difference,difference_percentage
OECD ENV-Growth 2023,SSP3,Tunisia,GDP|PPP [per capita],USD_2017/yr,2035,TUN,12936.179397684924,12853.8,82.3793976849247,0.6408952814336982
OECD ENV-Growth 2023,SSP3,Tunisia,GDP|PPP [per capita],USD_2017/yr,2040,TUN,14043.1658331947,13944.3,98.86583319470083,0.7090053512524891
OECD ENV-Growth 2023,SSP3,Tunisia,GDP|PPP [per capita],USD_2017/yr,2045,TUN,14997.344596279514,14877,120.34459627951401,0.8089305389494791
OECD ENV-Growth 2023,SSP3,Tunisia,GDP|PPP [per capita],USD_2017/yr,2050,TUN,15834.18462261503,15680.4,153.78462261503046,0.9807442578954011
OECD ENV-Growth 2023,SSP3,Tunisia,GDP|PPP [per capita],USD_2017/yr,2055,TUN,16640.151366618305,16444.8,195.3513666183062,1.1879218149099182
OECD ENV-Growth 2023,SSP3,Tunisia,GDP|PPP [per capita],USD_2017/yr,2060,TUN,17418.99413926037,17180.2,238.79413926036796,1.3899380639362053
OECD ENV-Growth 2023,SSP3,Tunisia,GDP|PPP [per capita],USD_2017/yr,2065,TUN,18157.81779044275,17876.6,281.2177904427517,1.57310557064963
OECD ENV-Growth 2023,SSP3,Tunisia,GDP|PPP [per capita],USD_2017/yr,2070,TUN,18822.462370530153,18500.7,321.7623705301521,1.739190249721103
OECD ENV-Growth 2023,SSP3,Tunisia,GDP|PPP [per capita],USD_2017/yr,2075,TUN,19374.792698449597,19008.6,366.19269844959854,1.9264580161063865
OECD ENV-Growth 2023,SSP3,Tunisia,GDP|PPP [per capita],USD_2017/yr,2080,TUN,19812.01483461209,19395.9,416.1148346120899,2.1453752319412343
OECD ENV-Growth 2023,SSP3,Tunisia,GDP|PPP [per capita],USD_2017/yr,2085,TUN,20172.29507029784,19702.3,469.9950702978422,2.3854832699626045
OECD ENV-Growth 2023,SSP3,Tunisia,GDP|PPP [per capita],USD_2017/yr,2090,TUN,20495.402237370377,19970.2,525.2022373703767,2.629929782227402
OECD ENV-Growth 2023,SSP3,Tunisia,GDP|PPP [per capita],USD_2017/yr,2095,TUN,20808.9338641654,20229.1,579.8338641654009,2.866335448267105
OECD ENV-Growth 2023,SSP3,Tunisia,GDP|PPP [per capita],USD_2017/yr,2100,TUN,21118.518832776932,20484.7,633.8188327769312,3.0941084457030428
OECD ENV-Growth 2023,SSP3,Turkey,GDP|PPP [per capita],USD_2017/yr,2025,TUR,35525.52656198737,35456.2,69.32656198737095,0.19552733227861688
OECD ENV-Growth 2023,SSP3,Turkey,GDP|PPP [per capita],USD_2017/yr,2030,TUR,41300.05222385122,41200,100.05222385122033,0.24284520352237945
OECD ENV-Growth 2023,SSP3,Turkey,GDP|PPP [per capita],USD_2017/yr,2035,TUR,46164.669692364194,46053.3,111.369692364191,0.24182782203271205
OECD ENV-Growth 2023,SSP3,Turkey,GDP|PPP [per capita],USD_2017/yr,2040,TUR,50045.23685084139,49925.1,120.13685084139433,0.24063417167195325
OECD ENV-Growth 2023,SSP3,Turkey,GDP|PPP [per capita],USD_2017/yr,2045,TUR,53833.39938483273,53657.5,175.89938483273,0.32781882277916413
OECD ENV-Growth 2023,SSP3,Turkey,GDP|PPP [per capita],USD_2017/yr,2050,TUR,57766.93596796275,57523.1,243.83596796275378,0.4238922588712253
OECD ENV-Growth 2023,SSP3,Turkey,GDP|PPP [per capita],USD_2017/yr,2055,TUR,61988.87134384338,61650,338.87134384337696,0.5496696574912846
OECD ENV-Growth 2023,SSP3,Turkey,GDP|PPP [per capita],USD_2017/yr,2060,TUR,66318.46089975786,65879.6,438.8608997578558,0.6661559872219257
OECD ENV-Growth 2023,SSP3,Turkey,GDP|PPP [per capita],USD_2017/yr,2065,TUR,70426.19560798131,69914.7,511.4956079813128,0.7315995176712663
OECD ENV-Growth 2023,SSP3,Turkey,GDP|PPP [per capita],USD_2017/yr,2070,TUR,74124.63731990555,73555.9,568.7373199055583,0.7732042159847929
OECD ENV-Growth 2023,SSP3,Turkey,GDP|PPP [per capita],USD_2017/yr,2075,TUR,77549.53066729603,76907.3,642.2306672960258,0.8350711405757655
OECD ENV-Growth 2023,SSP3,Turkey,GDP|PPP [per capita],USD_2017/yr,2080,TUR,80800.1197646562,80062.4,737.7197646562126,0.9214309896483401
OECD ENV-Growth 2023,SSP3,Turkey,GDP|PPP [per capita],USD_2017/yr,2085,TUR,83998.8408856885,83150.6,848.2408856885013,1.020125995108275
OECD ENV-Growth 2023,SSP3,Turkey,GDP|PPP [per capita],USD_2017/yr,2090,TUR,87172.76763793654,86217.5,955.2676379365439,1.1079741791823516
OECD ENV-Growth 2023,SSP3,Turkey,GDP|PPP [per capita],USD_2017/yr,2095,TUR,90302.45290386456,89250.5,1051.952903864556,1.1786521127215601
OECD ENV-Growth 2023,SSP3,Turkey,GDP|PPP [per capita],USD_2017/yr,2100,TUR,93366.9523806502,92235.4,1131.5523806502024,1.2268092084494702
OECD ENV-Growth 2023,SSP3,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2025,TKM,15976.571150876383,15874.6,101.97115087638304,0.6423541435776841
OECD ENV-Growth 2023,SSP3,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2030,TKM,16528.181708612523,16424.9,103.28170861252147,0.6288117955818389
OECD ENV-Growth 2023,SSP3,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2035,TKM,17533.985254438277,17428,105.98525443827748,0.6081320543853425
OECD ENV-Growth 2023,SSP3,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2040,TKM,18144.32893649111,18036.9,107.4289364911092,0.5956064317654873
OECD ENV-Growth 2023,SSP3,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2045,TKM,18374.27529554997,18258.1,116.17529554997236,0.636294551733052
OECD ENV-Growth 2023,SSP3,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2050,TKM,18581.105501396385,18447.8,133.3055013963858,0.722609207582399
OECD ENV-Growth 2023,SSP3,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2055,TKM,18640.4543418796,18489.6,150.85434187959982,0.8158875361262539
OECD ENV-Growth 2023,SSP3,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2060,TKM,18790.05187047198,18627.9,162.15187047197833,0.8704785320512689
OECD ENV-Growth 2023,SSP3,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2065,TKM,18981.81855068526,18816.3,165.5185506852613,0.8796551430688354
OECD ENV-Growth 2023,SSP3,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2070,TKM,19076.028385626625,18908.6,167.42838562662655,0.8854615657776174
OECD ENV-Growth 2023,SSP3,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2075,TKM,19041.69051026064,18870.3,171.39051026064044,0.9082553550321958
OECD ENV-Growth 2023,SSP3,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2080,TKM,18944.42062993313,18766.5,177.92062993313084,0.9480757196767156
OECD ENV-Growth 2023,SSP3,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2085,TKM,18842.82320012361,18658.3,184.52320012361088,0.9889604097029787
OECD ENV-Growth 2023,SSP3,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2090,TKM,18779.605868669092,18590.9,188.7058686690907,1.0150442887062525
OECD ENV-Growth 2023,SSP3,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2095,TKM,18747.711339020418,18558.4,189.3113390204162,1.020084376995949
OECD ENV-Growth 2023,SSP3,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2100,TKM,18725.550394038222,18538.2,187.35039403822157,1.0106180429503488
OECD ENV-Growth 2023,SSP3,Uganda,GDP|PPP [per capita],USD_2017/yr,2025,UGA,2653.727011458031,2639.35,14.37701145803112,0.5447178834952212
OECD ENV-Growth 2023,SSP3,Uganda,GDP|PPP [per capita],USD_2017/yr,2030,UGA,3172.709678313235,3156.84,15.869678313235,0.50270771763013
OECD ENV-Growth 2023,SSP3,Uganda,GDP|PPP [per capita],USD_2017/yr,2035,UGA,3690.973776043175,3674.26,16.713776043174676,0.4548882235654165
OECD ENV-Growth 2023,SSP3,Uganda,GDP|PPP [per capita],USD_2017/yr,2040,UGA,4072.965290845448,4053.91,19.055290845448326,0.4700472098652492
OECD ENV-Growth 2023,SSP3,Uganda,GDP|PPP [per capita],USD_2017/yr,2045,UGA,4372.1328836728435,4347.45,24.682883672843673,0.5677554353205597
OECD ENV-Growth 2023,SSP3,Uganda,GDP|PPP [per capita],USD_2017/yr,2050,UGA,4631.9402440003305,4600.94,31.000244000330895,0.6737806622196963
OECD ENV-Growth 2023,SSP3,Uganda,GDP|PPP [per capita],USD_2017/yr,2055,UGA,4885.824755665052,4850.27,35.554755665051744,0.7330469368726223
OECD ENV-Growth 2023,SSP3,Uganda,GDP|PPP [per capita],USD_2017/yr,2060,UGA,5127.000465655127,5088.46,38.540465655127264,0.7574092290226762
OECD ENV-Growth 2023,SSP3,Uganda,GDP|PPP [per capita],USD_2017/yr,2065,UGA,5376.44454884777,5335.11,41.33454884777075,0.7747646974058782
OECD ENV-Growth 2023,SSP3,Uganda,GDP|PPP [per capita],USD_2017/yr,2070,UGA,5614.3581859206515,5570.13,44.22818592065141,0.7940243032146721
OECD ENV-Growth 2023,SSP3,Uganda,GDP|PPP [per capita],USD_2017/yr,2075,UGA,5864.668975973922,5817.25,47.41897597392199,0.8151441999900638
OECD ENV-Growth 2023,SSP3,Uganda,GDP|PPP [per capita],USD_2017/yr,2080,UGA,6123.2707879531,6072.52,50.75078795309946,0.8357450935212969
OECD ENV-Growth 2023,SSP3,Uganda,GDP|PPP [per capita],USD_2017/yr,2085,UGA,6398.154181618469,6344.21,53.944181618468974,0.8502899749294076
OECD ENV-Growth 2023,SSP3,Uganda,GDP|PPP [per capita],USD_2017/yr,2090,UGA,6680.837495786055,6624.09,56.74749578605497,0.8566836469017627
OECD ENV-Growth 2023,SSP3,Uganda,GDP|PPP [per capita],USD_2017/yr,2095,UGA,6953.255502249462,6894.32,58.93550224946193,0.8548414092972467
OECD ENV-Growth 2023,SSP3,Uganda,GDP|PPP [per capita],USD_2017/yr,2100,UGA,7204.1645017147775,7143.55,60.61450171477736,0.8485207174972857
OECD ENV-Growth 2023,SSP3,Ukraine,GDP|PPP [per capita],USD_2017/yr,2055,UKR,21746.34555472103,21720.1,26.245554721030203,0.12083533096546611
OECD ENV-Growth 2023,SSP3,Ukraine,GDP|PPP [per capita],USD_2017/yr,2060,UKR,22903.928061754967,22866.1,37.828061754968076,0.16543294114417448
OECD ENV-Growth 2023,SSP3,Ukraine,GDP|PPP [per capita],USD_2017/yr,2065,UKR,24059.79513252264,24015.8,43.995132522639324,0.18319245048109714
OECD ENV-Growth 2023,SSP3,Ukraine,GDP|PPP [per capita],USD_2017/yr,2070,UKR,25124.61131111219,25079.6,45.011311112190015,0.17947379986997408
OECD ENV-Growth 2023,SSP3,Ukraine,GDP|PPP [per capita],USD_2017/yr,2075,UKR,26060.95420379451,26014.1,46.854203794511704,0.18011080066007168
OECD ENV-Growth 2023,SSP3,Ukraine,GDP|PPP [per capita],USD_2017/yr,2080,UKR,26900.48255352999,26846.4,54.08255352998822,0.20145179066835112
OECD ENV-Growth 2023,SSP3,Ukraine,GDP|PPP [per capita],USD_2017/yr,2085,UKR,27730.826133765277,27664,66.82613376527661,0.2415635257564944
OECD ENV-Growth 2023,SSP3,Ukraine,GDP|PPP [per capita],USD_2017/yr,2090,UKR,28605.018421136658,28523.9,81.11842113665625,0.28438755267216703
OECD ENV-Growth 2023,SSP3,Ukraine,GDP|PPP [per capita],USD_2017/yr,2095,UKR,29520.117874945274,29427.4,92.71787494527234,0.3150732818572906
OECD ENV-Growth 2023,SSP3,Ukraine,GDP|PPP [per capita],USD_2017/yr,2100,UKR,30455.551600635496,30356.7,98.85160063549483,0.32563355251227843
OECD ENV-Growth 2023,SSP3,United Arab Emirates,GDP|PPP [per capita],USD_2017/yr,2070,ARE,117054.13356745288,116927,127.13356745288183,0.10872900822982018
OECD ENV-Growth 2023,SSP3,United Arab Emirates,GDP|PPP [per capita],USD_2017/yr,2075,ARE,115475.71575470512,115212,263.71575470511743,0.22889608261736405
OECD ENV-Growth 2023,SSP3,United Arab Emirates,GDP|PPP [per capita],USD_2017/yr,2080,ARE,113502.2444724954,113075,427.2444724953966,0.3778416736638484
OECD ENV-Growth 2023,SSP3,United Arab Emirates,GDP|PPP [per capita],USD_2017/yr,2085,ARE,110857.19468160496,110221,636.1946816049604,0.5771991558822369
OECD ENV-Growth 2023,SSP3,United Arab Emirates,GDP|PPP [per capita],USD_2017/yr,2090,ARE,107662.20925325276,106789,873.2092532527604,0.8176958799621313
OECD ENV-Growth 2023,SSP3,United Arab Emirates,GDP|PPP [per capita],USD_2017/yr,2095,ARE,104306.90770332867,103228,1078.907703328674,1.0451696277450633
OECD ENV-Growth 2023,SSP3,United Arab Emirates,GDP|PPP [per capita],USD_2017/yr,2100,ARE,101221.44386050166,100014,1207.4438605016621,1.2072748420237789
OECD ENV-Growth 2023,SSP3,United States,GDP|PPP [per capita],USD_2017/yr,2095,USA,84929.5708264129,84842.1,87.47082641290035,0.1030983749964939
OECD ENV-Growth 2023,SSP3,United States,GDP|PPP [per capita],USD_2017/yr,2100,USA,85534.09728636914,85419.4,114.69728636914806,0.13427545308108937
OECD ENV-Growth 2023,SSP3,United States Virgin Islands,GDP|PPP [per capita],USD_2017/yr,2025,VIR,32749.882970712148,32507.3,242.58297071214838,0.7462415233259865
OECD ENV-Growth 2023,SSP3,United States Virgin Islands,GDP|PPP [per capita],USD_2017/yr,2030,VIR,35329.82456140351,35042.6,287.2245614035128,0.8196439801941432
OECD ENV-Growth 2023,SSP3,United States Virgin Islands,GDP|PPP [per capita],USD_2017/yr,2035,VIR,37478.858240588,37167.8,311.0582405879977,0.8369024816857541
OECD ENV-Growth 2023,SSP3,United States Virgin Islands,GDP|PPP [per capita],USD_2017/yr,2040,VIR,39867.22821795206,39540.4,326.8282179520611,0.8265678090056273
OECD ENV-Growth 2023,SSP3,United States Virgin Islands,GDP|PPP [per capita],USD_2017/yr,2045,VIR,42287.870129320334,41944.8,343.07012932033103,0.8179086068364397
OECD ENV-Growth 2023,SSP3,United States Virgin Islands,GDP|PPP [per capita],USD_2017/yr,2050,VIR,44586.426355193624,44210.9,375.5263551936223,0.8493976716004927
OECD ENV-Growth 2023,SSP3,United States Virgin Islands,GDP|PPP [per capita],USD_2017/yr,2055,VIR,46729.26464075581,46325,404.26464075581316,0.8726705682802227
OECD ENV-Growth 2023,SSP3,United States Virgin Islands,GDP|PPP [per capita],USD_2017/yr,2060,VIR,48777.88696761239,48345.2,432.6869676123897,0.8949946791251039
OECD ENV-Growth 2023,SSP3,United States Virgin Islands,GDP|PPP [per capita],USD_2017/yr,2065,VIR,50726.42775999174,50266,460.42775999174046,0.915982493120082
OECD ENV-Growth 2023,SSP3,United States Virgin Islands,GDP|PPP [per capita],USD_2017/yr,2070,VIR,52424.71960338096,51949.3,475.4196033809567,0.9151607497713283
OECD ENV-Growth 2023,SSP3,United States Virgin Islands,GDP|PPP [per capita],USD_2017/yr,2075,VIR,53841.60368057837,53356.1,485.50368057837477,0.9099309742997984
OECD ENV-Growth 2023,SSP3,United States Virgin Islands,GDP|PPP [per capita],USD_2017/yr,2080,VIR,55045.97074234957,54541.7,504.270742349574,0.9245600015209904
OECD ENV-Growth 2023,SSP3,United States Virgin Islands,GDP|PPP [per capita],USD_2017/yr,2085,VIR,56151.74553031961,55626.4,525.3455303196097,0.9444176332094288
OECD ENV-Growth 2023,SSP3,United States Virgin Islands,GDP|PPP [per capita],USD_2017/yr,2090,VIR,57226.349309655525,56669.9,556.4493096555234,0.9819133431601669
OECD ENV-Growth 2023,SSP3,United States Virgin Islands,GDP|PPP [per capita],USD_2017/yr,2095,VIR,58285.23907768093,57711.6,573.6390776809349,0.9939753492901512
OECD ENV-Growth 2023,SSP3,United States Virgin Islands,GDP|PPP [per capita],USD_2017/yr,2100,VIR,59337.03180149184,58746.2,590.8318014918405,1.0057362033490513
OECD ENV-Growth 2023,SSP3,Uruguay,GDP|PPP [per capita],USD_2017/yr,2025,URY,26301.618693752196,26192.1,109.51869375219758,0.41813636078129507
OECD ENV-Growth 2023,SSP3,Uruguay,GDP|PPP [per capita],USD_2017/yr,2030,URY,29401.449289352113,29260,141.44928935211283,0.4834220415314861
OECD ENV-Growth 2023,SSP3,Uruguay,GDP|PPP [per capita],USD_2017/yr,2035,URY,31942.91730709217,31778,164.91730709217154,0.5189669176542625
OECD ENV-Growth 2023,SSP3,Uruguay,GDP|PPP [per capita],USD_2017/yr,2040,URY,33993.898799732386,33803.6,190.29879973238712,0.5629542407684007
OECD ENV-Growth 2023,SSP3,Uruguay,GDP|PPP [per capita],USD_2017/yr,2045,URY,35901.22894856622,35679.5,221.7289485662186,0.6214463447251745
OECD ENV-Growth 2023,SSP3,Uruguay,GDP|PPP [per capita],USD_2017/yr,2050,URY,37783.241516694274,37524.8,258.44151669427083,0.6887219030994725
OECD ENV-Growth 2023,SSP3,Uruguay,GDP|PPP [per capita],USD_2017/yr,2055,URY,39669.45182792121,39368.7,300.7518279212163,0.7639363959724764
OECD ENV-Growth 2023,SSP3,Uruguay,GDP|PPP [per capita],USD_2017/yr,2060,URY,41398.41040492695,41055.5,342.91040492695174,0.835236216650514
OECD ENV-Growth 2023,SSP3,Uruguay,GDP|PPP [per capita],USD_2017/yr,2065,URY,42951.49152213064,42574.2,377.29152213063935,0.8861975612710029
OECD ENV-Growth 2023,SSP3,Uruguay,GDP|PPP [per capita],USD_2017/yr,2070,URY,44177.726591909435,43773.5,404.22659190943523,0.9234504709685888
OECD ENV-Growth 2023,SSP3,Uruguay,GDP|PPP [per capita],USD_2017/yr,2075,URY,45143.73397596585,44711.9,431.83397596584837,0.9658144162199511
OECD ENV-Growth 2023,SSP3,Uruguay,GDP|PPP [per capita],USD_2017/yr,2080,URY,45885.91038084925,45423.8,462.11038084924803,1.0173309605300482
OECD ENV-Growth 2023,SSP3,Uruguay,GDP|PPP [per capita],USD_2017/yr,2085,URY,46471.217880102806,45977.6,493.61788010280725,1.073605147077723
OECD ENV-Growth 2023,SSP3,Uruguay,GDP|PPP [per capita],USD_2017/yr,2090,URY,46913.255798863815,46391,522.2557988638146,1.1257696511474522
OECD ENV-Growth 2023,SSP3,Uruguay,GDP|PPP [per capita],USD_2017/yr,2095,URY,47200.8916199132,46655.9,544.9916199131985,1.1681086848891533
OECD ENV-Growth 2023,SSP3,Uruguay,GDP|PPP [per capita],USD_2017/yr,2100,URY,47319.96665448212,46761,558.966654482123,1.1953693344499112
OECD ENV-Growth 2023,SSP3,Uzbekistan,GDP|PPP [per capita],USD_2017/yr,2025,UZB,9370.30979072338,9315.91,54.39979072338065,0.5839450007930589
OECD ENV-Growth 2023,SSP3,Uzbekistan,GDP|PPP [per capita],USD_2017/yr,2030,UZB,11315.469759988246,11252.3,63.16975998824637,0.5613942037472017
OECD ENV-Growth 2023,SSP3,Uzbekistan,GDP|PPP [per capita],USD_2017/yr,2035,UZB,13070.040267166103,13001,69.04026716610315,0.5310381291139386
OECD ENV-Growth 2023,SSP3,Uzbekistan,GDP|PPP [per capita],USD_2017/yr,2040,UZB,14331.424334738287,14257.1,74.32433473828678,0.521314536183984
OECD ENV-Growth 2023,SSP3,Uzbekistan,GDP|PPP [per capita],USD_2017/yr,2045,UZB,15169.555600944015,15076.3,93.2556009440159,0.6185576099176582
OECD ENV-Growth 2023,SSP3,Uzbekistan,GDP|PPP [per capita],USD_2017/yr,2050,UZB,15859.467438390137,15740.5,118.96743839013652,0.755804697373886
OECD ENV-Growth 2023,SSP3,Uzbekistan,GDP|PPP [per capita],USD_2017/yr,2055,UZB,16603.75681671836,16469.5,134.25681671835991,0.8151845333395665
OECD ENV-Growth 2023,SSP3,Uzbekistan,GDP|PPP [per capita],USD_2017/yr,2060,UZB,17463.781719470393,17320.7,143.08171947039227,0.82607353900473
OECD ENV-Growth 2023,SSP3,Uzbekistan,GDP|PPP [per capita],USD_2017/yr,2065,UZB,18445.0198993476,18291.3,153.7198993476013,0.8403989839300723
OECD ENV-Growth 2023,SSP3,Uzbekistan,GDP|PPP [per capita],USD_2017/yr,2070,UZB,19478.133849401187,19307.9,170.23384940118558,0.8816797756420198
OECD ENV-Growth 2023,SSP3,Uzbekistan,GDP|PPP [per capita],USD_2017/yr,2075,UZB,20524.501560840567,20334.4,190.10156084056507,0.9348766663415938
OECD ENV-Growth 2023,SSP3,Uzbekistan,GDP|PPP [per capita],USD_2017/yr,2080,UZB,21588.079226391175,21379.6,208.47922639117678,0.975131557144085
OECD ENV-Growth 2023,SSP3,Uzbekistan,GDP|PPP [per capita],USD_2017/yr,2085,UZB,22714.95033908742,22490.8,224.15033908742043,0.9966312407180733
OECD ENV-Growth 2023,SSP3,Uzbekistan,GDP|PPP [per capita],USD_2017/yr,2090,UZB,23918.41887267439,23679.5,238.9188726743887,1.0089692462864026
OECD ENV-Growth 2023,SSP3,Uzbekistan,GDP|PPP [per capita],USD_2017/yr,2095,UZB,25174.300180593305,24920.5,253.8001805933054,1.018439359536548
OECD ENV-Growth 2023,SSP3,Uzbekistan,GDP|PPP [per capita],USD_2017/yr,2100,UZB,26472.918598301065,26203.8,269.1185983010655,1.027021265240406
OECD ENV-Growth 2023,SSP3,Vanuatu,GDP|PPP [per capita],USD_2017/yr,2025,VUT,2477.061469265367,2455.75,21.311469265367123,0.8678191699223098
OECD ENV-Growth 2023,SSP3,Vanuatu,GDP|PPP [per capita],USD_2017/yr,2030,VUT,2607.7941023236426,2585.97,21.82410232364282,0.8439425949892234
OECD ENV-Growth 2023,SSP3,Vanuatu,GDP|PPP [per capita],USD_2017/yr,2035,VUT,2982.344888909696,2959,23.344888909695783,0.7889452149271978
OECD ENV-Growth 2023,SSP3,Vanuatu,GDP|PPP [per capita],USD_2017/yr,2040,VUT,3353.344605505633,3328.09,25.254605505632753,0.758831807602341
OECD ENV-Growth 2023,SSP3,Vanuatu,GDP|PPP [per capita],USD_2017/yr,2045,VUT,3679.611370858575,3650.02,29.59137085857492,0.8107180469853568
OECD ENV-Growth 2023,SSP3,Vanuatu,GDP|PPP [per capita],USD_2017/yr,2050,VUT,4049.877552458641,4013.36,36.517552458640694,0.9098997463133307
OECD ENV-Growth 2023,SSP3,Vanuatu,GDP|PPP [per capita],USD_2017/yr,2055,VUT,4516.229422988247,4472.28,43.949422988247534,0.982707321282378
OECD ENV-Growth 2023,SSP3,Vanuatu,GDP|PPP [per capita],USD_2017/yr,2060,VUT,5089.050546541191,5037.8,51.25054654119049,1.0173199916866584
OECD ENV-Growth 2023,SSP3,Vanuatu,GDP|PPP [per capita],USD_2017/yr,2065,VUT,5799.952105040165,5740.94,59.01210504016581,1.0279171188022487
OECD ENV-Growth 2023,SSP3,Vanuatu,GDP|PPP [per capita],USD_2017/yr,2070,VUT,6659.947564303154,6591.73,68.21756430315418,1.034896215457159
OECD ENV-Growth 2023,SSP3,Vanuatu,GDP|PPP [per capita],USD_2017/yr,2075,VUT,7708.842672233608,7628.48,80.36267223360846,1.0534558946685115
OECD ENV-Growth 2023,SSP3,Vanuatu,GDP|PPP [per capita],USD_2017/yr,2080,VUT,8954.248050411647,8858.5,95.74805041164655,1.0808607598537738
