model,scenario,region,variable,unit,year,value,iso
IIASA-WiC POP 2023,SSP4,Brunei Darussalam,Population,million,2040,0.521224999999999,BRN
IIASA-WiC POP 2023,SSP4,Brunei Darussalam,Population,million,2045,0.537413,BRN
IIASA-WiC POP 2023,SSP4,Brunei Darussalam,Population,million,2050,0.551199,BRN
IIASA-WiC POP 2023,SSP4,Brunei Darussalam,Population,million,2055,0.562751,BRN
IIASA-WiC POP 2023,SSP4,Brunei Darussalam,Population,million,2060,0.5734600000000001,BRN
IIASA-WiC POP 2023,SSP4,Brunei Darussalam,Population,million,2065,0.583339,BRN
IIASA-WiC POP 2023,SSP4,Brunei Darussalam,Population,million,2070,0.592923,BRN
IIASA-WiC POP 2023,SSP4,Brunei Darussalam,Population,million,2075,0.602248,BRN
IIASA-WiC POP 2023,SSP4,Brunei Darussalam,Population,million,2080,0.611225,BRN
IIASA-WiC POP 2023,SSP4,Brunei Darussalam,Population,million,2085,0.620103,BRN
IIASA-WiC POP 2023,SSP4,Brunei Darussalam,Population,million,2090,0.629073,BRN
IIASA-WiC POP 2023,SSP4,Brunei Darussalam,Population,million,2095,0.638193,BRN
IIASA-WiC POP 2023,SSP4,Brunei Darussalam,Population,million,2100,0.6474930000000001,BRN
IIASA-WiC POP 2023,SSP4,Bulgaria,Population,million,2020,7.02023900000001,BGR
IIASA-WiC POP 2023,SSP4,Bulgaria,Population,million,2025,6.742884,BGR
IIASA-WiC POP 2023,SSP4,Bulgaria,Population,million,2030,6.464599,BGR
IIASA-WiC POP 2023,SSP4,Bulgaria,Population,million,2035,6.188916,BGR
IIASA-WiC POP 2023,SSP4,Bulgaria,Population,million,2040,5.91688,BGR
IIASA-WiC POP 2023,SSP4,Bulgaria,Population,million,2045,5.65929,BGR
IIASA-WiC POP 2023,SSP4,Bulgaria,Population,million,2050,5.417375,BGR
IIASA-WiC POP 2023,SSP4,Bulgaria,Population,million,2055,5.184318,BGR
IIASA-WiC POP 2023,SSP4,Bulgaria,Population,million,2060,4.953517,BGR
IIASA-WiC POP 2023,SSP4,Bulgaria,Population,million,2065,4.723473,BGR
IIASA-WiC POP 2023,SSP4,Bulgaria,Population,million,2070,4.495433,BGR
IIASA-WiC POP 2023,SSP4,Bulgaria,Population,million,2075,4.272606,BGR
IIASA-WiC POP 2023,SSP4,Bulgaria,Population,million,2080,4.062938,BGR
IIASA-WiC POP 2023,SSP4,Bulgaria,Population,million,2085,3.869215,BGR
IIASA-WiC POP 2023,SSP4,Bulgaria,Population,million,2090,3.692266,BGR
IIASA-WiC POP 2023,SSP4,Bulgaria,Population,million,2095,3.526021,BGR
IIASA-WiC POP 2023,SSP4,Bulgaria,Population,million,2100,3.3593029999999997,BGR
IIASA-WiC POP 2023,SSP4,Burkina Faso,Population,million,2020,21.23189,BFA
IIASA-WiC POP 2023,SSP4,Burkina Faso,Population,million,2025,24.191297,BFA
IIASA-WiC POP 2023,SSP4,Burkina Faso,Population,million,2030,27.760889,BFA
IIASA-WiC POP 2023,SSP4,Burkina Faso,Population,million,2035,31.773001,BFA
IIASA-WiC POP 2023,SSP4,Burkina Faso,Population,million,2040,36.194004,BFA
IIASA-WiC POP 2023,SSP4,Burkina Faso,Population,million,2045,40.762252999999994,BFA
IIASA-WiC POP 2023,SSP4,Burkina Faso,Population,million,2050,45.427727,BFA
IIASA-WiC POP 2023,SSP4,Burkina Faso,Population,million,2055,50.097691,BFA
IIASA-WiC POP 2023,SSP4,Burkina Faso,Population,million,2060,54.818129,BFA
IIASA-WiC POP 2023,SSP4,Burkina Faso,Population,million,2065,59.528667,BFA
IIASA-WiC POP 2023,SSP4,Burkina Faso,Population,million,2070,64.1596849999999,BFA
IIASA-WiC POP 2023,SSP4,Burkina Faso,Population,million,2075,68.6222859999999,BFA
IIASA-WiC POP 2023,SSP4,Burkina Faso,Population,million,2080,72.79171000000001,BFA
IIASA-WiC POP 2023,SSP4,Burkina Faso,Population,million,2085,76.569863,BFA
IIASA-WiC POP 2023,SSP4,Burkina Faso,Population,million,2090,79.970879,BFA
IIASA-WiC POP 2023,SSP4,Burkina Faso,Population,million,2095,83.17446000000001,BFA
IIASA-WiC POP 2023,SSP4,Burkina Faso,Population,million,2100,86.297719,BFA
IIASA-WiC POP 2023,SSP4,Burundi,Population,million,2020,12.053894,BDI
IIASA-WiC POP 2023,SSP4,Burundi,Population,million,2025,13.674842,BDI
IIASA-WiC POP 2023,SSP4,Burundi,Population,million,2030,15.54167,BDI
IIASA-WiC POP 2023,SSP4,Burundi,Population,million,2035,17.616425,BDI
IIASA-WiC POP 2023,SSP4,Burundi,Population,million,2040,19.871478,BDI
IIASA-WiC POP 2023,SSP4,Burundi,Population,million,2045,22.131559000000003,BDI
IIASA-WiC POP 2023,SSP4,Burundi,Population,million,2050,24.354199,BDI
IIASA-WiC POP 2023,SSP4,Burundi,Population,million,2055,26.510889,BDI
IIASA-WiC POP 2023,SSP4,Burundi,Population,million,2060,28.612755,BDI
IIASA-WiC POP 2023,SSP4,Burundi,Population,million,2065,30.655385,BDI
IIASA-WiC POP 2023,SSP4,Burundi,Population,million,2070,32.596838,BDI
IIASA-WiC POP 2023,SSP4,Burundi,Population,million,2075,34.407607000000006,BDI
IIASA-WiC POP 2023,SSP4,Burundi,Population,million,2080,36.023812,BDI
IIASA-WiC POP 2023,SSP4,Burundi,Population,million,2085,37.42274,BDI
IIASA-WiC POP 2023,SSP4,Burundi,Population,million,2090,38.708191,BDI
IIASA-WiC POP 2023,SSP4,Burundi,Population,million,2095,39.920716,BDI
IIASA-WiC POP 2023,SSP4,Burundi,Population,million,2100,41.055322999999994,BDI
IIASA-WiC POP 2023,SSP4,Cabo Verde,Population,million,2020,0.57993,CPV
IIASA-WiC POP 2023,SSP4,Cabo Verde,Population,million,2025,0.608115,CPV
IIASA-WiC POP 2023,SSP4,Cabo Verde,Population,million,2030,0.638144999999999,CPV
IIASA-WiC POP 2023,SSP4,Cabo Verde,Population,million,2035,0.665014,CPV
IIASA-WiC POP 2023,SSP4,Cabo Verde,Population,million,2040,0.6890259999999999,CPV
IIASA-WiC POP 2023,SSP4,Cabo Verde,Population,million,2045,0.708175,CPV
IIASA-WiC POP 2023,SSP4,Cabo Verde,Population,million,2050,0.723591,CPV
IIASA-WiC POP 2023,SSP4,Cabo Verde,Population,million,2055,0.735895999999999,CPV
IIASA-WiC POP 2023,SSP4,Cabo Verde,Population,million,2060,0.745703,CPV
IIASA-WiC POP 2023,SSP4,Cabo Verde,Population,million,2065,0.753134,CPV
IIASA-WiC POP 2023,SSP4,Cabo Verde,Population,million,2070,0.758089,CPV
IIASA-WiC POP 2023,SSP4,Cabo Verde,Population,million,2075,0.7606509999999991,CPV
IIASA-WiC POP 2023,SSP4,Cabo Verde,Population,million,2080,0.762123,CPV
IIASA-WiC POP 2023,SSP4,Cabo Verde,Population,million,2085,0.763698,CPV
IIASA-WiC POP 2023,SSP4,Cabo Verde,Population,million,2090,0.766553,CPV
IIASA-WiC POP 2023,SSP4,Cabo Verde,Population,million,2095,0.771104,CPV
IIASA-WiC POP 2023,SSP4,Cabo Verde,Population,million,2100,0.7773819999999999,CPV
IIASA-WiC POP 2023,SSP4,Cambodia,Population,million,2020,16.296273,KHM
IIASA-WiC POP 2023,SSP4,Cambodia,Population,million,2025,17.300953,KHM
IIASA-WiC POP 2023,SSP4,Cambodia,Population,million,2030,18.320306000000002,KHM
IIASA-WiC POP 2023,SSP4,Cambodia,Population,million,2035,19.279585,KHM
IIASA-WiC POP 2023,SSP4,Cambodia,Population,million,2040,20.146810000000002,KHM
IIASA-WiC POP 2023,SSP4,Cambodia,Population,million,2045,20.822993,KHM
IIASA-WiC POP 2023,SSP4,Cambodia,Population,million,2050,21.391366,KHM
IIASA-WiC POP 2023,SSP4,Cambodia,Population,million,2055,21.924121,KHM
IIASA-WiC POP 2023,SSP4,Cambodia,Population,million,2060,22.433256,KHM
IIASA-WiC POP 2023,SSP4,Cambodia,Population,million,2065,22.870577,KHM
IIASA-WiC POP 2023,SSP4,Cambodia,Population,million,2070,23.20372,KHM
IIASA-WiC POP 2023,SSP4,Cambodia,Population,million,2075,23.454543,KHM
IIASA-WiC POP 2023,SSP4,Cambodia,Population,million,2080,23.669972,KHM
IIASA-WiC POP 2023,SSP4,Cambodia,Population,million,2085,23.874996,KHM
IIASA-WiC POP 2023,SSP4,Cambodia,Population,million,2090,24.060577000000002,KHM
IIASA-WiC POP 2023,SSP4,Cambodia,Population,million,2095,24.216899,KHM
IIASA-WiC POP 2023,SSP4,Cambodia,Population,million,2100,24.36087,KHM
IIASA-WiC POP 2023,SSP4,Cameroon,Population,million,2020,26.137121999999998,CMR
IIASA-WiC POP 2023,SSP4,Cameroon,Population,million,2025,29.624897,CMR
IIASA-WiC POP 2023,SSP4,Cameroon,Population,million,2030,33.336492,CMR
IIASA-WiC POP 2023,SSP4,Cameroon,Population,million,2035,37.30977,CMR
IIASA-WiC POP 2023,SSP4,Cameroon,Population,million,2040,41.474355,CMR
IIASA-WiC POP 2023,SSP4,Cameroon,Population,million,2045,45.622113,CMR
IIASA-WiC POP 2023,SSP4,Cameroon,Population,million,2050,49.707251,CMR
IIASA-WiC POP 2023,SSP4,Cameroon,Population,million,2055,53.726146,CMR
IIASA-WiC POP 2023,SSP4,Cameroon,Population,million,2060,57.589637,CMR
IIASA-WiC POP 2023,SSP4,Cameroon,Population,million,2065,61.222809,CMR
IIASA-WiC POP 2023,SSP4,Cameroon,Population,million,2070,64.63993,CMR
IIASA-WiC POP 2023,SSP4,Cameroon,Population,million,2075,67.57442999999999,CMR
IIASA-WiC POP 2023,SSP4,Cameroon,Population,million,2080,70.119235,CMR
IIASA-WiC POP 2023,SSP4,Cameroon,Population,million,2085,72.17999400000001,CMR
IIASA-WiC POP 2023,SSP4,Cameroon,Population,million,2090,74.003606,CMR
IIASA-WiC POP 2023,SSP4,Cameroon,Population,million,2095,75.678688,CMR
IIASA-WiC POP 2023,SSP4,Cameroon,Population,million,2100,77.023169,CMR
IIASA-WiC POP 2023,SSP4,Canada,Population,million,2020,37.758236,CAN
IIASA-WiC POP 2023,SSP4,Canada,Population,million,2025,38.703364,CAN
IIASA-WiC POP 2023,SSP4,Canada,Population,million,2030,39.3276729999999,CAN
IIASA-WiC POP 2023,SSP4,Canada,Population,million,2035,39.808157,CAN
IIASA-WiC POP 2023,SSP4,Canada,Population,million,2040,40.121434,CAN
IIASA-WiC POP 2023,SSP4,Canada,Population,million,2045,40.358737,CAN
IIASA-WiC POP 2023,SSP4,Canada,Population,million,2050,40.563333,CAN
IIASA-WiC POP 2023,SSP4,Canada,Population,million,2055,40.643137,CAN
IIASA-WiC POP 2023,SSP4,Canada,Population,million,2060,40.6494,CAN
IIASA-WiC POP 2023,SSP4,Canada,Population,million,2065,40.571095,CAN
IIASA-WiC POP 2023,SSP4,Canada,Population,million,2070,40.412525,CAN
IIASA-WiC POP 2023,SSP4,Canada,Population,million,2075,40.126562,CAN
IIASA-WiC POP 2023,SSP4,Canada,Population,million,2080,39.668758000000004,CAN
IIASA-WiC POP 2023,SSP4,Canada,Population,million,2085,39.014171000000005,CAN
IIASA-WiC POP 2023,SSP4,Canada,Population,million,2090,38.164311000000005,CAN
IIASA-WiC POP 2023,SSP4,Canada,Population,million,2095,37.142325,CAN
IIASA-WiC POP 2023,SSP4,Canada,Population,million,2100,35.974773,CAN
IIASA-WiC POP 2023,SSP4,Central African Republic,Population,million,2020,5.272024,CAF
IIASA-WiC POP 2023,SSP4,Central African Republic,Population,million,2025,6.099845,CAF
IIASA-WiC POP 2023,SSP4,Central African Republic,Population,million,2030,7.073306000000009,CAF
IIASA-WiC POP 2023,SSP4,Central African Republic,Population,million,2035,8.166649999999999,CAF
IIASA-WiC POP 2023,SSP4,Central African Republic,Population,million,2040,9.33119299999999,CAF
IIASA-WiC POP 2023,SSP4,Central African Republic,Population,million,2045,10.489821,CAF
IIASA-WiC POP 2023,SSP4,Central African Republic,Population,million,2050,11.678923000000001,CAF
IIASA-WiC POP 2023,SSP4,Central African Republic,Population,million,2055,12.893704,CAF
IIASA-WiC POP 2023,SSP4,Central African Republic,Population,million,2060,14.124061,CAF
IIASA-WiC POP 2023,SSP4,Central African Republic,Population,million,2065,15.340762,CAF
IIASA-WiC POP 2023,SSP4,Central African Republic,Population,million,2070,16.526182000000002,CAF
IIASA-WiC POP 2023,SSP4,Central African Republic,Population,million,2075,17.665382,CAF
IIASA-WiC POP 2023,SSP4,Central African Republic,Population,million,2080,18.746267,CAF
IIASA-WiC POP 2023,SSP4,Central African Republic,Population,million,2085,19.765858,CAF
IIASA-WiC POP 2023,SSP4,Central African Republic,Population,million,2090,20.688691,CAF
IIASA-WiC POP 2023,SSP4,Central African Republic,Population,million,2095,21.517712,CAF
IIASA-WiC POP 2023,SSP4,Central African Republic,Population,million,2100,22.295215,CAF
IIASA-WiC POP 2023,SSP4,Chad,Population,million,2020,16.37919,TCD
IIASA-WiC POP 2023,SSP4,Chad,Population,million,2025,19.219191,TCD
IIASA-WiC POP 2023,SSP4,Chad,Population,million,2030,22.693545999999998,TCD
IIASA-WiC POP 2023,SSP4,Chad,Population,million,2035,26.703546,TCD
IIASA-WiC POP 2023,SSP4,Chad,Population,million,2040,31.239921,TCD
IIASA-WiC POP 2023,SSP4,Chad,Population,million,2045,36.047661999999995,TCD
IIASA-WiC POP 2023,SSP4,Chad,Population,million,2050,41.150977,TCD
IIASA-WiC POP 2023,SSP4,Chad,Population,million,2055,46.510045,TCD
IIASA-WiC POP 2023,SSP4,Chad,Population,million,2060,52.020228,TCD
IIASA-WiC POP 2023,SSP4,Chad,Population,million,2065,57.560685,TCD
IIASA-WiC POP 2023,SSP4,Chad,Population,million,2070,63.035252999999905,TCD
IIASA-WiC POP 2023,SSP4,Chad,Population,million,2075,68.4380679999999,TCD
IIASA-WiC POP 2023,SSP4,Chad,Population,million,2080,73.555128,TCD
IIASA-WiC POP 2023,SSP4,Chad,Population,million,2085,78.48288800000009,TCD
IIASA-WiC POP 2023,SSP4,Chad,Population,million,2090,82.969713,TCD
IIASA-WiC POP 2023,SSP4,Chad,Population,million,2095,86.911534,TCD
IIASA-WiC POP 2023,SSP4,Chad,Population,million,2100,90.37833100000009,TCD
IIASA-WiC POP 2023,SSP4,Chile,Population,million,2020,19.206692,CHL
IIASA-WiC POP 2023,SSP4,Chile,Population,million,2025,19.581699,CHL
IIASA-WiC POP 2023,SSP4,Chile,Population,million,2030,20.008290000000002,CHL
IIASA-WiC POP 2023,SSP4,Chile,Population,million,2035,20.373958,CHL
IIASA-WiC POP 2023,SSP4,Chile,Population,million,2040,20.647991,CHL
IIASA-WiC POP 2023,SSP4,Chile,Population,million,2045,20.799705999999997,CHL
IIASA-WiC POP 2023,SSP4,Chile,Population,million,2050,20.870306,CHL
IIASA-WiC POP 2023,SSP4,Chile,Population,million,2055,20.861421999999997,CHL
IIASA-WiC POP 2023,SSP4,Chile,Population,million,2060,20.785825,CHL
IIASA-WiC POP 2023,SSP4,Chile,Population,million,2065,20.660673,CHL
IIASA-WiC POP 2023,SSP4,Chile,Population,million,2070,20.502997,CHL
IIASA-WiC POP 2023,SSP4,Chile,Population,million,2075,20.306401,CHL
IIASA-WiC POP 2023,SSP4,Chile,Population,million,2080,20.073424,CHL
IIASA-WiC POP 2023,SSP4,Chile,Population,million,2085,19.823922,CHL
IIASA-WiC POP 2023,SSP4,Chile,Population,million,2090,19.585677,CHL
IIASA-WiC POP 2023,SSP4,Chile,Population,million,2095,19.38406,CHL
IIASA-WiC POP 2023,SSP4,Chile,Population,million,2100,19.233687000000003,CHL
IIASA-WiC POP 2023,SSP4,China,Population,million,2020,1423.9980209999999,CHN
IIASA-WiC POP 2023,SSP4,China,Population,million,2025,1426.368117,CHN
IIASA-WiC POP 2023,SSP4,China,Population,million,2030,1413.8191140000001,CHN
IIASA-WiC POP 2023,SSP4,China,Population,million,2035,1393.68652,CHN
IIASA-WiC POP 2023,SSP4,China,Population,million,2040,1364.635256,CHN
IIASA-WiC POP 2023,SSP4,China,Population,million,2045,1326.730511,CHN
IIASA-WiC POP 2023,SSP4,China,Population,million,2050,1278.520826,CHN
IIASA-WiC POP 2023,SSP4,China,Population,million,2055,1220.839354,CHN
IIASA-WiC POP 2023,SSP4,China,Population,million,2060,1156.675753,CHN
IIASA-WiC POP 2023,SSP4,China,Population,million,2065,1089.8704069999999,CHN
IIASA-WiC POP 2023,SSP4,China,Population,million,2070,1023.218462,CHN
IIASA-WiC POP 2023,SSP4,China,Population,million,2075,957.370911,CHN
IIASA-WiC POP 2023,SSP4,China,Population,million,2080,891.287855,CHN
IIASA-WiC POP 2023,SSP4,China,Population,million,2085,825.455024000001,CHN
IIASA-WiC POP 2023,SSP4,China,Population,million,2090,762.294448,CHN
IIASA-WiC POP 2023,SSP4,China,Population,million,2095,703.37009,CHN
IIASA-WiC POP 2023,SSP4,China,Population,million,2100,647.875246000001,CHN
IIASA-WiC POP 2023,SSP4,Colombia,Population,million,2020,50.617028,COL
IIASA-WiC POP 2023,SSP4,Colombia,Population,million,2025,52.418442000000006,COL
IIASA-WiC POP 2023,SSP4,Colombia,Population,million,2030,54.499489999999994,COL
IIASA-WiC POP 2023,SSP4,Colombia,Population,million,2035,56.378098,COL
IIASA-WiC POP 2023,SSP4,Colombia,Population,million,2040,57.954982,COL
IIASA-WiC POP 2023,SSP4,Colombia,Population,million,2045,59.084806,COL
IIASA-WiC POP 2023,SSP4,Colombia,Population,million,2050,59.932691,COL
IIASA-WiC POP 2023,SSP4,Colombia,Population,million,2055,60.620105,COL
IIASA-WiC POP 2023,SSP4,Colombia,Population,million,2060,61.206222000000004,COL
IIASA-WiC POP 2023,SSP4,Colombia,Population,million,2065,61.667847,COL
IIASA-WiC POP 2023,SSP4,Colombia,Population,million,2070,62.001306,COL
IIASA-WiC POP 2023,SSP4,Colombia,Population,million,2075,62.176373,COL
IIASA-WiC POP 2023,SSP4,Colombia,Population,million,2080,62.250227,COL
IIASA-WiC POP 2023,SSP4,Colombia,Population,million,2085,62.335373,COL
IIASA-WiC POP 2023,SSP4,Colombia,Population,million,2090,62.541649,COL
IIASA-WiC POP 2023,SSP4,Colombia,Population,million,2095,62.926801,COL
IIASA-WiC POP 2023,SSP4,Colombia,Population,million,2100,63.493745000000004,COL
IIASA-WiC POP 2023,SSP4,Comoros,Population,million,2020,0.798327,COM
IIASA-WiC POP 2023,SSP4,Comoros,Population,million,2025,0.880919,COM
IIASA-WiC POP 2023,SSP4,Comoros,Population,million,2030,0.9745,COM
IIASA-WiC POP 2023,SSP4,Comoros,Population,million,2035,1.072505,COM
IIASA-WiC POP 2023,SSP4,Comoros,Population,million,2040,1.174703,COM
IIASA-WiC POP 2023,SSP4,Comoros,Population,million,2045,1.275517,COM
IIASA-WiC POP 2023,SSP4,Comoros,Population,million,2050,1.3745340000000001,COM
IIASA-WiC POP 2023,SSP4,Comoros,Population,million,2055,1.470617,COM
IIASA-WiC POP 2023,SSP4,Comoros,Population,million,2060,1.562105,COM
IIASA-WiC POP 2023,SSP4,Comoros,Population,million,2065,1.649528,COM
IIASA-WiC POP 2023,SSP4,Comoros,Population,million,2070,1.727107,COM
IIASA-WiC POP 2023,SSP4,Comoros,Population,million,2075,1.796953,COM
IIASA-WiC POP 2023,SSP4,Comoros,Population,million,2080,1.8577190000000001,COM
IIASA-WiC POP 2023,SSP4,Comoros,Population,million,2085,1.914245,COM
IIASA-WiC POP 2023,SSP4,Comoros,Population,million,2090,1.968453,COM
IIASA-WiC POP 2023,SSP4,Comoros,Population,million,2095,2.019748,COM
IIASA-WiC POP 2023,SSP4,Comoros,Population,million,2100,2.0669920000000004,COM
IIASA-WiC POP 2023,SSP4,Congo,Population,million,2020,5.635287999999999,COG
IIASA-WiC POP 2023,SSP4,Congo,Population,million,2025,6.343255,COG
IIASA-WiC POP 2023,SSP4,Congo,Population,million,2030,7.09841600000001,COG
IIASA-WiC POP 2023,SSP4,Congo,Population,million,2035,7.919611,COG
IIASA-WiC POP 2023,SSP4,Congo,Population,million,2040,8.781848,COG
IIASA-WiC POP 2023,SSP4,Congo,Population,million,2045,9.628019000000009,COG
IIASA-WiC POP 2023,SSP4,Congo,Population,million,2050,10.462741,COG
IIASA-WiC POP 2023,SSP4,Congo,Population,million,2055,11.276935,COG
IIASA-WiC POP 2023,SSP4,Congo,Population,million,2060,12.062476,COG
IIASA-WiC POP 2023,SSP4,Congo,Population,million,2065,12.82235,COG
IIASA-WiC POP 2023,SSP4,Congo,Population,million,2070,13.523196,COG
IIASA-WiC POP 2023,SSP4,Congo,Population,million,2075,14.131731,COG
IIASA-WiC POP 2023,SSP4,Congo,Population,million,2080,14.656637,COG
IIASA-WiC POP 2023,SSP4,Congo,Population,million,2085,15.130737,COG
IIASA-WiC POP 2023,SSP4,Congo,Population,million,2090,15.570949,COG
IIASA-WiC POP 2023,SSP4,Congo,Population,million,2095,15.970370999999998,COG
IIASA-WiC POP 2023,SSP4,Congo,Population,million,2100,16.324956,COG
IIASA-WiC POP 2023,SSP4,Costa Rica,Population,million,2020,5.105361,CRI
IIASA-WiC POP 2023,SSP4,Costa Rica,Population,million,2025,5.256994,CRI
IIASA-WiC POP 2023,SSP4,Costa Rica,Population,million,2030,5.430764,CRI
IIASA-WiC POP 2023,SSP4,Costa Rica,Population,million,2035,5.595365,CRI
IIASA-WiC POP 2023,SSP4,Costa Rica,Population,million,2040,5.741376,CRI
IIASA-WiC POP 2023,SSP4,Costa Rica,Population,million,2045,5.852828000000001,CRI
IIASA-WiC POP 2023,SSP4,Costa Rica,Population,million,2050,5.933689,CRI
IIASA-WiC POP 2023,SSP4,Costa Rica,Population,million,2055,5.993572,CRI
IIASA-WiC POP 2023,SSP4,Costa Rica,Population,million,2060,6.041766,CRI
IIASA-WiC POP 2023,SSP4,Costa Rica,Population,million,2065,6.077717,CRI
IIASA-WiC POP 2023,SSP4,Costa Rica,Population,million,2070,6.099707,CRI
IIASA-WiC POP 2023,SSP4,Costa Rica,Population,million,2075,6.103387,CRI
IIASA-WiC POP 2023,SSP4,Costa Rica,Population,million,2080,6.091394,CRI
IIASA-WiC POP 2023,SSP4,Costa Rica,Population,million,2085,6.07237,CRI
IIASA-WiC POP 2023,SSP4,Costa Rica,Population,million,2090,6.055014,CRI
IIASA-WiC POP 2023,SSP4,Costa Rica,Population,million,2095,6.04264799999999,CRI
IIASA-WiC POP 2023,SSP4,Costa Rica,Population,million,2100,6.037077,CRI
IIASA-WiC POP 2023,SSP4,Croatia,Population,million,2020,4.114644,HRV
IIASA-WiC POP 2023,SSP4,Croatia,Population,million,2025,3.995412,HRV
IIASA-WiC POP 2023,SSP4,Croatia,Population,million,2030,3.847503,HRV
IIASA-WiC POP 2023,SSP4,Croatia,Population,million,2035,3.701271,HRV
IIASA-WiC POP 2023,SSP4,Croatia,Population,million,2040,3.555565,HRV
IIASA-WiC POP 2023,SSP4,Croatia,Population,million,2045,3.4170149999999997,HRV
IIASA-WiC POP 2023,SSP4,Croatia,Population,million,2050,3.28685,HRV
IIASA-WiC POP 2023,SSP4,Croatia,Population,million,2055,3.164895,HRV
IIASA-WiC POP 2023,SSP4,Croatia,Population,million,2060,3.050506,HRV
IIASA-WiC POP 2023,SSP4,Croatia,Population,million,2065,2.9423049999999997,HRV
IIASA-WiC POP 2023,SSP4,Croatia,Population,million,2070,2.83777,HRV
IIASA-WiC POP 2023,SSP4,Croatia,Population,million,2075,2.7348719999999997,HRV
IIASA-WiC POP 2023,SSP4,Croatia,Population,million,2080,2.633808,HRV
IIASA-WiC POP 2023,SSP4,Croatia,Population,million,2085,2.535206,HRV
IIASA-WiC POP 2023,SSP4,Croatia,Population,million,2090,2.4390169999999998,HRV
IIASA-WiC POP 2023,SSP4,Croatia,Population,million,2095,2.343136,HRV
IIASA-WiC POP 2023,SSP4,Croatia,Population,million,2100,2.245407,HRV
IIASA-WiC POP 2023,SSP4,Cuba,Population,million,2020,11.309226,CUB
IIASA-WiC POP 2023,SSP4,Cuba,Population,million,2025,11.211281000000001,CUB
IIASA-WiC POP 2023,SSP4,Cuba,Population,million,2030,11.16343,CUB
